Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"MS evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific NX"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific NX"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific NX"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific NX"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific NX"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific pTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific pTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"	"Tissue RNA - adipose tissue [NX]"	"Tissue RNA - adrenal gland [NX]"	"Tissue RNA - amygdala [NX]"	"Tissue RNA - appendix [NX]"	"Tissue RNA - basal ganglia [NX]"	"Tissue RNA - bone marrow [NX]"	"Tissue RNA - breast [NX]"	"Tissue RNA - cerebellum [NX]"	"Tissue RNA - cerebral cortex [NX]"	"Tissue RNA - cervix, uterine [NX]"	"Tissue RNA - colon [NX]"	"Tissue RNA - corpus callosum [NX]"	"Tissue RNA - ductus deferens [NX]"	"Tissue RNA - duodenum [NX]"	"Tissue RNA - endometrium 1 [NX]"	"Tissue RNA - epididymis [NX]"	"Tissue RNA - esophagus [NX]"	"Tissue RNA - fallopian tube [NX]"	"Tissue RNA - gallbladder [NX]"	"Tissue RNA - heart muscle [NX]"	"Tissue RNA - hippocampal formation [NX]"	"Tissue RNA - hypothalamus [NX]"	"Tissue RNA - kidney [NX]"	"Tissue RNA - liver [NX]"	"Tissue RNA - lung [NX]"	"Tissue RNA - lymph node [NX]"	"Tissue RNA - midbrain [NX]"	"Tissue RNA - olfactory region [NX]"	"Tissue RNA - ovary [NX]"	"Tissue RNA - pancreas [NX]"	"Tissue RNA - parathyroid gland [NX]"	"Tissue RNA - pituitary gland [NX]"	"Tissue RNA - placenta [NX]"	"Tissue RNA - pons and medulla [NX]"	"Tissue RNA - prostate [NX]"	"Tissue RNA - rectum [NX]"	"Tissue RNA - retina [NX]"	"Tissue RNA - salivary gland [NX]"	"Tissue RNA - seminal vesicle [NX]"	"Tissue RNA - skeletal muscle [NX]"	"Tissue RNA - skin 1 [NX]"	"Tissue RNA - small intestine [NX]"	"Tissue RNA - smooth muscle [NX]"	"Tissue RNA - spinal cord [NX]"	"Tissue RNA - spleen [NX]"	"Tissue RNA - stomach 1 [NX]"	"Tissue RNA - testis [NX]"	"Tissue RNA - thalamus [NX]"	"Tissue RNA - thymus [NX]"	"Tissue RNA - thyroid gland [NX]"	"Tissue RNA - tongue [NX]"	"Tissue RNA - tonsil [NX]"	"Tissue RNA - urinary bladder [NX]"	"Tissue RNA - vagina [NX]"	"Tissue RNA - B-cells [NX]"	"Tissue RNA - dendritic cells [NX]"	"Tissue RNA - granulocytes [NX]"	"Tissue RNA - monocytes [NX]"	"Tissue RNA - NK-cells [NX]"	"Tissue RNA - T-cells [NX]"	"Tissue RNA - total PBMC [NX]"	"Cell RNA - A-431 [NX]"	"Cell RNA - A549 [NX]"	"Cell RNA - AF22 [NX]"	"Cell RNA - AN3-CA [NX]"	"Cell RNA - ASC diff [NX]"	"Cell RNA - ASC TERT1 [NX]"	"Cell RNA - BEWO [NX]"	"Cell RNA - BJ [NX]"	"Cell RNA - BJ hTERT+ [NX]"	"Cell RNA - BJ hTERT+ SV40 Large T+ [NX]"	"Cell RNA - BJ hTERT+ SV40 Large T+ RasG12V [NX]"	"Cell RNA - CACO-2 [NX]"	"Cell RNA - CAPAN-2 [NX]"	"Cell RNA - Daudi [NX]"	"Cell RNA - EFO-21 [NX]"	"Cell RNA - fHDF/TERT166 [NX]"	"Cell RNA - HaCaT [NX]"	"Cell RNA - HAP1 [NX]"	"Cell RNA - HBEC3-KT [NX]"	"Cell RNA - HBF TERT88 [NX]"	"Cell RNA - HDLM-2 [NX]"	"Cell RNA - HEK 293 [NX]"	"Cell RNA - HEL [NX]"	"Cell RNA - HeLa [NX]"	"Cell RNA - Hep G2 [NX]"	"Cell RNA - HHSteC [NX]"	"Cell RNA - HL-60 [NX]"	"Cell RNA - HMC-1 [NX]"	"Cell RNA - HSkMC [NX]"	"Cell RNA - hTCEpi [NX]"	"Cell RNA - hTEC/SVTERT24-B [NX]"	"Cell RNA - hTERT-HME1 [NX]"	"Cell RNA - HUVEC TERT2 [NX]"	"Cell RNA - K-562 [NX]"	"Cell RNA - Karpas-707 [NX]"	"Cell RNA - LHCN-M2 [NX]"	"Cell RNA - MCF7 [NX]"	"Cell RNA - MOLT-4 [NX]"	"Cell RNA - NB-4 [NX]"	"Cell RNA - NTERA-2 [NX]"	"Cell RNA - PC-3 [NX]"	"Cell RNA - REH [NX]"	"Cell RNA - RH-30 [NX]"	"Cell RNA - RPMI-8226 [NX]"	"Cell RNA - RPTEC TERT1 [NX]"	"Cell RNA - RT4 [NX]"	"Cell RNA - SCLC-21H [NX]"	"Cell RNA - SH-SY5Y [NX]"	"Cell RNA - SiHa [NX]"	"Cell RNA - SK-BR-3 [NX]"	"Cell RNA - SK-MEL-30 [NX]"	"Cell RNA - T-47d [NX]"	"Cell RNA - THP-1 [NX]"	"Cell RNA - TIME [NX]"	"Cell RNA - U-138 MG [NX]"	"Cell RNA - U-2 OS [NX]"	"Cell RNA - U-2197 [NX]"	"Cell RNA - U-251 MG [NX]"	"Cell RNA - U-266/70 [NX]"	"Cell RNA - U-266/84 [NX]"	"Cell RNA - U-698 [NX]"	"Cell RNA - U-87 MG [NX]"	"Cell RNA - U-937 [NX]"	"Cell RNA - WM-115 [NX]"	"Blood RNA - basophil [NX]"	"Blood RNA - classical monocyte [NX]"	"Blood RNA - eosinophil [NX]"	"Blood RNA - gdTCR [NX]"	"Blood RNA - intermediate monocyte [NX]"	"Blood RNA - MAIT T-cell [NX]"	"Blood RNA - memory B-cell [NX]"	"Blood RNA - memory CD4 T-cell [NX]"	"Blood RNA - memory CD8 T-cell [NX]"	"Blood RNA - myeloid DC [NX]"	"Blood RNA - naive B-cell [NX]"	"Blood RNA - naive CD4 T-cell [NX]"	"Blood RNA - naive CD8 T-cell [NX]"	"Blood RNA - neutrophil [NX]"	"Blood RNA - NK-cell [NX]"	"Blood RNA - non-classical monocyte [NX]"	"Blood RNA - plasmacytoid DC [NX]"	"Blood RNA - T-reg [NX]"	"Blood RNA - total PBMC [NX]"	"Brain RNA - amygdala [NX]"	"Brain RNA - basal ganglia [NX]"	"Brain RNA - cerebellum [NX]"	"Brain RNA - cerebral cortex [NX]"	"Brain RNA - hippocampal formation [NX]"	"Brain RNA - hypothalamus [NX]"	"Brain RNA - midbrain [NX]"	"Brain RNA - olfactory region [NX]"	"Brain RNA - pons and medulla [NX]"	"Brain RNA - thalamus [NX]"
HIST1H2BA	"bA317E16.3, H2BFU, STBP, TSH2B"	ENSG00000146047	"Histone cluster 1 H2B family member a"	Q96A08	6	25726777-25727292	"Predicted intracellular proteins"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	695	"testis: 617.2"	"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	5	"testis cancer: 0.6"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"CAB011603, HPA042205, HPA043013"	Enhanced									"CAB011603: AB_2118143, HPA042205: AB_2677900, HPA043013: "															"unprognostic (3.94e-1)"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	617.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A31	"ANT4, DKFZP434N1235"	ENSG00000151475	"Solute carrier family 25 member 31"	Q9H0C2	4	127730378-127774299	"Predicted membrane proteins, Transporters"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	687	"testis: 68.6"	"Cell line enhanced"	"Detected in single"		"hTCEpi: 1.5"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			"HPA015064, HPA016841, HPA046835, HPA071684"	Uncertain		Enhanced	Mitochondria				Mitochondria	Mitochondria	"HPA015064: AB_1847691, HPA016841: AB_1847690, HPA046835: AB_2679831, HPA071684: AB_2686431"					"unprognostic (8.15e-2)"									"unprognostic (1.62e-1)"	"unprognostic (2.70e-1)"	"unprognostic (5.32e-1)"		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.3	0.2	0.6	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	1.5	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.3	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIST1H2AA	"bA317E16.2, H2AFR"	ENSG00000164508	"Histone cluster 1 H2A family member a"	Q96QV6	6	25726132-25726527	"Plasma proteins, Predicted intracellular proteins"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	518	"testis: 453.1"	"Cell line enriched"	"Detected in single"	29	"HEK 293: 2.9"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"							HPA041189	Supported									"HPA041189: AB_2677357"													"unprognostic (4.53e-1)"					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	453.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0
CCDC70	"DKFZP434K1172, FLJ25853"	ENSG00000123171	"Coiled-coil domain containing 70"	Q6NSX1	13	51861981-51866232	"Predicted intracellular proteins, Predicted secreted proteins"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"		"Tissue enriched"	"Detected in single"	470	"testis: 46.9"	"Cell line enriched"	"Detected in single"	6	"TIME: 3.1"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"								"Secreted in male reproductive system"										"unprognostic (5.73e-3)"									"unprognostic (1.88e-1)"				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	3.1	0.0	0.3	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX33	"C22orf33, EAN57, MGC35206"	ENSG00000185264	"Testis expressed 33"	O43247	22	36991120-37007841	"Predicted intracellular proteins"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	465	"testis: 49.1"	"Cell line enhanced"	"Detected in single"		"CACO-2: 1.6"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			HPA005998	Enhanced									"HPA005998: AB_1078352"																		0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTL7B	Tact1	ENSG00000148156	"Actin like 7B"	Q9Y614	9	108854589-108856967	"Predicted intracellular proteins"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	437	"testis: 43.6"	"Cell line enhanced"	"Detected in single"		"BEWO: 1.2"	"Not detected"	"Not detected"							"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA021803, HPA024664"	Enhanced									"HPA021803: AB_1844551, HPA024664: AB_1844552"					"unprognostic (7.64e-2)"	"unprognostic (1.62e-1)"								"unprognostic (3.09e-1)"	"unprognostic (3.83e-2)"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.6			0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.1	0.5	0.0	1.2	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.4	0.0	0.0	0.2	0.4	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.3	0.0	0.0	0.4	0.0	0.0	0.3	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.2	0.0	0.2	0.0	0.0	0.2	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0										
ADAM2	"CT15, FTNB, PH-30b, PH30"	ENSG00000104755	"ADAM metallopeptidase domain 2"	Q99965	8	39743735-39838289	"Predicted membrane proteins"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	416	"testis: 50.6"	"Cell line enriched"	"Detected in single"	21	"U-266/70: 2.0"	"Cancer enhanced"	"Detected in single"		"prostate cancer: 1.4"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"							"CAB022390, HPA024621, HPA026581"	Enhanced									"CAB022390: , HPA024621: AB_1844576, HPA026581: AB_1844577"				"unprognostic (4.74e-2)"								"unprognostic (1.67e-3)"					"unprognostic (3.82e-1)"	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBA3C	"bA408E5.3, TUBA2"	ENSG00000198033	"Tubulin alpha 3c"	Q13748	13	19173770-19181852	"Predicted intracellular proteins"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"			"Tissue enriched"	"Detected in single"	415	"testis: 161.0"	"Group enriched"	"Detected in some"	50	"HDLM-2: 27.4;U-2 OS: 69.7;U-266/70: 22.6;U-266/84: 27.4"	"Low cancer specificity"	"Detected in many"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"											"HPA039247, HPA043684, HPA063394"	Uncertain		Supported	Microtubules				Microtubules	Microtubules	"HPA039247: AB_2676410, HPA043684: AB_2678617, HPA063394: AB_2685003"	"unprognostic (3.76e-3)"				"unprognostic (1.33e-1)"							"unprognostic (3.00e-1)"		"unprognostic (1.04e-1)"	"unprognostic (1.26e-1)"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.0	0.1	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4	0.0	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	69.7	0.0	0.0	22.6	27.4	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEFB123	DEFB-23	ENSG00000180424	"Defensin beta 123"	Q8N688	20	31440519-31450257	"Predicted secreted proteins"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"		"Group enriched"	"Detected in some"	403	"epididymis: 39.9;testis: 75.3"	"Cell line enhanced"	"Detected in some"		"NTERA-2: 1.2;U-2197: 1.4"	"Cancer enriched"	"Detected in single"	17	"testis cancer: 3.5"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"								"Secreted in other tissues"																				"unprognostic (9.16e-2)"			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	75.3	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LYZL1	"LYC2, MGC33408"	ENSG00000120563	"Lysozyme like 1"	Q6UWQ5	10	29289061-29318328	"Enzymes, Predicted membrane proteins, Predicted secreted proteins"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"		"Tissue enriched"	"Detected in single"	371	"testis: 39.5"	"Group enriched"	"Detected in some"	11	"A549: 1.5;HEK 293: 1.1;Hep G2: 1.3"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"																"Secreted in male reproductive system"												"unprognostic (1.88e-1)"						"unprognostic (8.40e-3)"					0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
